******************************
Namespace(board=True, cfg='./configs/incremental_herding_kd.yaml', debug=False, detector='yolo', device=device(type='cuda', index=0), dist_backend='nccl', dist_url='tcp://192.168.1.214:23345', exp_id='36', gpus=[0], launcher='none', map=True, nThreads=60, rank=-1, snapshot=2, sync=False, work_dir='./exp/36-incremental_herding_kd.yaml/', world_size=4)
******************************
{'ANIMAL_CLASS_BASE': ['cat', 'dog', 'cow'], 'ANIMAL_CLASS_INCREMENTAL': ['horse', 'sheep'], 'INCREMENTAL_STEP': 1, 'MEMORY': 1000, 'MEMORY_TYPE': 'growing', 'SAMPLING': {'STRATERGY': 'cluster', 'CLUSTER_SAMPLING': 'std', 'N_CLUSTERS': 20}, 'DATASET': {'DATA_ROOT': '/media2/het/Incremental_pose/data/', 'IMAGES': '/media2/het/Incremental_pose/data/cropped_images/', 'ANNOT': '/media2/het/Incremental_pose/data/updated_df.csv'}, 'DATA_PRESET': {'TYPE': 'simple', 'SIGMA': 2, 'NUM_JOINTS': 17, 'IMAGE_SIZE': [512, 512], 'HEATMAP_SIZE': [128, 128]}, 'MODEL': {'TYPE': 'FastPose', 'PRETRAINED': '', 'TRY_LOAD': '', 'NUM_DECONV_FILTERS': [128, 128], 'NUM_LAYERS': 50}, 'LOSS': {'TYPE': 'MSELoss'}, 'DETECTOR': {'NAME': 'yolo', 'CONFIG': 'detector/yolo/cfg/yolov3-spp.cfg', 'WEIGHTS': 'detector/yolo/data/yolov3-spp.weights', 'NMS_THRES': 0.6, 'CONFIDENCE': 0.05}, 'TRAIN': {'BASE_DATA_FOR_INCREMENTAL': 0.1, 'WORLD_SIZE': 4, 'BATCH_SIZE': 13, 'VAL_BATCH_SIZE': 10, 'BEGIN_EPOCH': 0, 'END_EPOCH': 20, 'OPTIMIZER': 'adam', 'LR': 0.0001, 'LR_FACTOR': 0.1, 'LR_STEP': [15], 'DPG_MILESTONE': 15, 'DPG_STEP': [4]}, 'TRAIN_INCREMENTAL': {'BASE_DATA_FOR_INCREMENTAL': 0.1, 'BATCH_SIZE': 13, 'VAL_BATCH_SIZE': 10, 'BEGIN_EPOCH': 0, 'END_EPOCH': 10, 'KD_LOSS': False, 'OPTIMIZER': 'adam', 'LR': 0.0001, 'LR_FACTOR': 0.1, 'LR_STEP': [15], 'DPG_MILESTONE': 15, 'DPG_STEP': [19]}, 'FILE_NAME': 'incremental_herding_kd.yaml'}
******************************
Create new model
=> init weights
############# Starting Base Training with base classes ['cat', 'dog', 'cow'] ########################
############# Starting Epoch 0 | LR: 0.0001 #############
Base_Train-0 epoch | loss:0.00018109 | acc:0.2835
##### Evaluating on class 0 Epoch 7 | Loss: 0.00016924813098739833 | acc: 0.8080179281961829 #####
##### Evaluating on class 1 Epoch 7 | Loss: 0.00013700163981411606 | acc: 0.8592056120693892 #####
##### Evaluating on all classes Epoch 7 | Loss: 0.00016346809570677578 | acc: 0.8171930790791164 #####
############# Starting Epoch 8 | LR: 0.0001 #############
Incremental_Train0-8 epoch | loss:0.00001690 | acc:0.9697
##### Evaluating on class 0 Epoch 8 | Loss: 0.0001701022410998121 | acc: 0.812264299078508 #####
##### Evaluating on class 1 Epoch 8 | Loss: 0.00012976196012459695 | acc: 0.8694352302324438 #####
##### Evaluating on all classes Epoch 8 | Loss: 0.00016287146718241274 | acc: 0.8225119188136475 #####
############# Starting Epoch 9 | LR: 0.0001 #############
Incremental_Train0-9 epoch | loss:0.00001499 | acc:0.9735
##### Evaluating on class 0 Epoch 9 | Loss: 0.00017203993047587574 | acc: 0.806863782949323 #####
##### Evaluating on class 1 Epoch 9 | Loss: 0.0001239276462001726 | acc: 0.8794965354562877 #####
##### Evaluating on all classes Epoch 9 | Loss: 0.00016341604350600392 | acc: 0.8198828612288733 #####
#######################################################################################################################
############# Starting Incremental Training step 1 with incremental classes ['sheep'] ########################
############# Starting Epoch 0 | LR: 0.0001 #############
Incremental_Train1-0 epoch | loss:0.00011314 | acc:0.6570
##### Evaluating on class 0 Epoch 0 | Loss: 0.00017254363046959043 | acc: 0.8134366954795971 #####
##### Evaluating on class 1 Epoch 0 | Loss: 0.00020404932729434222 | acc: 0.8130933952528379 #####
##### Evaluating on class 2 Epoch 0 | Loss: 0.00026512527256272733 | acc: 0.5524737167594309 #####
##### Evaluating on all classes Epoch 0 | Loss: 0.0001931327278725803 | acc: 0.7685327248846592 #####
############# Starting Epoch 1 | LR: 0.0001 #############
Incremental_Train1-1 epoch | loss:0.00007667 | acc:0.7989
##### Evaluating on class 0 Epoch 1 | Loss: 0.0001763271284289658 | acc: 0.803349876189301 #####
##### Evaluating on class 1 Epoch 1 | Loss: 0.0002112087677232921 | acc: 0.8074469261388766 #####
##### Evaluating on class 2 Epoch 1 | Loss: 0.00022281256678979844 | acc: 0.6557838665769339 #####
##### Evaluating on all classes Epoch 1 | Loss: 0.00018949457444250584 | acc: 0.7785951241390656 #####
############# Starting Epoch 2 | LR: 0.0001 #############
Incremental_Train1-2 epoch | loss:0.00005551 | acc:0.8605
##### Evaluating on class 0 Epoch 2 | Loss: 0.00018322194227948785 | acc: 0.7949012084080116 #####
##### Evaluating on class 1 Epoch 2 | Loss: 0.00022274060756899416 | acc: 0.782766966435697 #####
##### Evaluating on class 2 Epoch 2 | Loss: 0.00018826290033757687 | acc: 0.717783590709011 #####
##### Evaluating on all classes Epoch 2 | Loss: 0.00018995441496372223 | acc: 0.7798454413232303 #####
############# Starting Epoch 3 | LR: 0.0001 #############
Incremental_Train1-3 epoch | loss:0.00004219 | acc:0.8978
##### Evaluating on class 0 Epoch 3 | Loss: 0.0001898510818136856 | acc: 0.7842213759705672 #####
##### Evaluating on class 1 Epoch 3 | Loss: 0.00023284516646526754 | acc: 0.7774792373089588 #####
##### Evaluating on class 2 Epoch 3 | Loss: 0.0001660278212511912 | acc: 0.7587470594298327 #####
##### Evaluating on all classes Epoch 3 | Loss: 0.0001921384537126869 | acc: 0.7788421916075455 #####
############# Starting Epoch 4 | LR: 0.0001 #############
Incremental_Train1-4 epoch | loss:0.00003328 | acc:0.9211
##### Evaluating on class 0 Epoch 4 | Loss: 0.0001933571184054017 | acc: 0.7741745225389006 #####
##### Evaluating on class 1 Epoch 4 | Loss: 0.00023740438336972147 | acc: 0.7752530836896164 #####
##### Evaluating on class 2 Epoch 4 | Loss: 0.00014546993770636618 | acc: 0.7920448482423275 #####
##### Evaluating on all classes Epoch 4 | Loss: 0.00019166478887200356 | acc: 0.7774060836899865 #####
############# Starting Epoch 5 | LR: 0.0001 #############
Incremental_Train1-5 epoch | loss:0.00002697 | acc:0.9375
##### Evaluating on class 0 Epoch 5 | Loss: 0.0001956961496034637 | acc: 0.7645274635237232 #####
##### Evaluating on class 1 Epoch 5 | Loss: 0.00024322517856489867 | acc: 0.7536297852474324 #####
##### Evaluating on class 2 Epoch 5 | Loss: 0.00013517118350137025 | acc: 0.8094940248826802 #####
##### Evaluating on all classes Epoch 5 | Loss: 0.00019234845240134746 | acc: 0.7706384671381569 #####
############# Starting Epoch 6 | LR: 0.0001 #############
Incremental_Train1-6 epoch | loss:0.00002225 | acc:0.9483
##### Evaluating on class 0 Epoch 6 | Loss: 0.00019823008915409446 | acc: 0.7623869362559836 #####
##### Evaluating on class 1 Epoch 6 | Loss: 0.00024535146076232195 | acc: 0.7585937883925501 #####
##### Evaluating on class 2 Epoch 6 | Loss: 0.00012268524733372033 | acc: 0.8254322941297731 #####
##### Evaluating on all classes Epoch 6 | Loss: 0.0001922404335346073 | acc: 0.7726598117545631 #####
############# Starting Epoch 7 | LR: 0.0001 #############
Incremental_Train1-7 epoch | loss:0.00001929 | acc:0.9555
##### Evaluating on class 0 Epoch 7 | Loss: 0.00020086979202460498 | acc: 0.7580545268075299 #####
##### Evaluating on class 1 Epoch 7 | Loss: 0.0002495729422662407 | acc: 0.7521604255737383 #####
##### Evaluating on class 2 Epoch 7 | Loss: 0.00011592793453019112 | acc: 0.8366946020832575 #####
##### Evaluating on all classes Epoch 7 | Loss: 0.0001934998290380463 | acc: 0.7706958840936547 #####
############# Starting Epoch 8 | LR: 0.0001 #############
Incremental_Train1-8 epoch | loss:0.00001663 | acc:0.9615
##### Evaluating on class 0 Epoch 8 | Loss: 0.00019997649360448122 | acc: 0.7582879333885532 #####
##### Evaluating on class 1 Epoch 8 | Loss: 0.00025186387938447297 | acc: 0.7457006486805248 #####
##### Evaluating on class 2 Epoch 8 | Loss: 0.0001102640526369214 | acc: 0.844052848412092 #####
##### Evaluating on all classes Epoch 8 | Loss: 0.0001922591618495062 | acc: 0.7711603530843756 #####
############# Starting Epoch 9 | LR: 0.0001 #############
Incremental_Train1-9 epoch | loss:0.00001489 | acc:0.9670
##### Evaluating on class 0 Epoch 9 | Loss: 0.0002027028240263462 | acc: 0.7527636889685628 #####
##### Evaluating on class 1 Epoch 9 | Loss: 0.000250061450060457 | acc: 0.7428098432355398 #####
##### Evaluating on class 2 Epoch 9 | Loss: 0.0001049517813953571 | acc: 0.8474539815926369 #####
##### Evaluating on all classes Epoch 9 | Loss: 0.00019293166405986995 | acc: 0.7675610590373296 #####
